0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857
0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857
0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857
0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857
0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857
0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857
0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857,0.337142857
0.08,0.08,0.08,0.08,0,0,0,0,0.08,0.08,0.08,0.08
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0
0.011428571,0.011428571,0.011428571,0.011428571,0,0,0,0,0.011428571,0.011428571,0.011428571,0.011428571
0.211428571,0.211428571,0.211428571,0.211428571,0.211428571,0.211428571,0.211428571,0.211428571,0.211428571,0.211428571,0.211428571,0.211428571
0.348571429,0.348571429,0.348571429,0.348571429,0.348571429,0.348571429,0.348571429,0.348571429,0.348571429,0.348571429,0.348571429,0.348571429
0.354285714,0.354285714,0.354285714,0.354285714,0.354285714,0.354285714,0.354285714,0.354285714,0.354285714,0.354285714,0.354285714,0.354285714
0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143
0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143,0.342857143
0.331428571,0.331428571,0.331428571,0.331428571,0.331428571,0.331428571,0.331428571,0.331428571,0.331428571,0.331428571,0.331428571,0.331428571
